Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin
Lillie Belle,Perfect Illusion,855,2012,65.0,United States of America,3.5,,Peru
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,United States of America,3.5,,Bolivia
Lillie Belle,La Selva,903,2012,68.0,United States of America,3.75,None,Peru
Lillie Belle,Purple Haze,947,2012,75.0,United States of America,2.75,None,Venezuela
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,United States of America,3.0,None,Dominican Republic
Lillie Belle,Wild Thing,947,2012,68.0,United States of America,3.5,,Bolivia
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,None,Unknown
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,None,Puerto Rico
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,United States of America,3.75,None,Hawaii
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,United States of America,3.25,None,Hawaii
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,United States of America,3.75,None,Hawaii
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,United States of America,3.0,None,Hawaii
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,United States of America,3.0,None,Hawaii
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,United States of America,3.5,None,Hawaii
Love Bar,Nicaragua,1502,2015,75.0,United States of America,2.0,None,Nicaragua
Luker,Selva,552,2010,46.0,Colombia,2.75,None,Colombia
Luker,Macondo,552,2010,60.0,Colombia,3.0,None,Colombia
Luker,Misterio,552,2010,58.0,Colombia,3.0,None,Colombia
Luker,Santander,552,2010,65.0,Colombia,3.5,None,Colombia
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,None,Peru
Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,None,Peru
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,,Madagascar
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,,Madagascar
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,,Madagascar
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,,Madagascar
Madre,Guadalcanal,1940,2017,73.0,United States of America,3.5,None,Solomon Islands
Madre,Puerto Rico,1085,2013,70.0,United States of America,2.75,None,Puerto Rico
Madre,Brazil,1085,2013,70.0,United States of America,3.5,None,Brazil
Madre,"Choobua, Kona",1089,2013,70.0,United States of America,2.75,None,Hawaii
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,United States of America,2.75,None,Mexico
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,United States of America,3.25,None,Hawaii
Madre,"Criollo, Hawaii",995,2012,70.0,United States of America,3.25,,Hawaii
Madre,Kaua'i,995,2012,70.0,United States of America,3.5,None,Hawaii
Madre,Dominican,672,2011,70.0,United States of America,2.5,None,Dominican Republic
Madre,Upala,693,2011,70.0,United States of America,2.75,None,Costa Rica
Madre,"Chiapas, Triple Cacao",607,2010,72.0,United States of America,2.75,None,Mexico
Maglio,Africa,300,2008,75.0,Italy,2.0,None,Tanzania
Maglio,Ecuador,308,2008,70.0,Italy,3.0,,Ecuador
Maglio,Cuba,308,2008,70.0,Italy,3.25,,Cuba
Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,,Dominican Republic
Majani,Ecuador,531,2010,70.0,Italy,2.0,None,Ecuador
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,,Madagascar
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,,Madagascar
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,,Philippines
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,United States of America,3.5,None,Hawaii
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,United States of America,2.75,,Hawaii
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,None,Venezuela
Mana,Ecuador,1446,2015,74.0,United States of America,2.5,None,Ecuador
Mana,Peru,1219,2014,74.0,United States of America,2.5,None,Peru
Mana,Venezuela,1219,2014,74.0,United States of America,2.75,None,Venezuela
Mana,Conacado,821,2012,74.0,United States of America,3.75,None,Dominican Republic
Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,None,Colombia
Manoa,Markham Valley,1522,2015,72.0,United States of America,3.5,None,Papua New Guinea
Manoa,Coto Brus,1522,2015,72.0,United States of America,3.75,None,Costa Rica
Manoa,"Waiahole, O'ahu",1089,2013,72.0,United States of America,3.75,None,Hawaii
Manoa,"Liberia, #174",1003,2012,72.0,United States of America,3.25,None,Liberia
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,United States of America,2.75,None,Hawaii
Manoa,Piura,1007,2012,72.0,United States of America,3.0,None,Peru
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,United States of America,3.25,None,Hawaii
Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,None,Nicaragua
Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,None,Peru
Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,,Venezuela
Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,None,Colombia
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,None,Dominican Republic
Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,,Ghana
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,None,Ecuador
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,United States of America,3.25,,Vietnam
Map Chocolate,"ROIG, 2014",1474,2015,70.0,United States of America,3.5,,Dominican Republic
Map Chocolate,"Maranon, 2014",1474,2015,62.0,United States of America,3.5,,Peru
Map Chocolate,Ecuador,1478,2015,70.0,United States of America,3.5,,Ecuador
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,United States of America,2.75,,Trinidad Tobago
Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,United States of America,3.5,None,Nicaragua
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,United States of America,3.5,,Peru
Map Chocolate,Colombia,1610,2015,75.0,United States of America,2.75,None,Colombia
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,United States of America,3.0,None,Tanzania
Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,United States of America,3.5,None,Honduras
Marana,Piura,1872,2016,70.0,Peru,3.0,None,Peru
Marana,Cusco,1884,2016,70.0,Peru,2.75,None,Peru
Marana,San Martin,1884,2016,70.0,Peru,3.0,None,Peru
Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,None,Unknown
Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,,Vietnam
Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,,Vietnam
Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,,Vietnam
Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,,Vietnam
Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,,Vietnam
Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,,Vietnam
Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,,Vietnam
Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,,Vietnam
Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,,Vietnam
Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,,Vietnam
Mars,"Matina 1-6, prototype",537,2010,65.0,United States of America,3.0,None,Costa Rica
Mars,Ivory Coast,544,2010,65.0,United States of America,3.0,None,Cote d'Ivorie
Mars,Nigeria,544,2010,65.0,United States of America,3.25,None,Nigeria
Mars,"Ghana, prototype",544,2010,65.0,United States of America,3.5,,Ghana
Marsatta,Dominican Republic,1189,2013,74.0,United States of America,2.25,None,Dominican Republic
Marsatta,Dominican Republic,1189,2013,89.0,United States of America,2.5,None,Dominican Republic
Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,None,Bolivia
Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,None,Haiti
Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,None,Colombia
Mast Brothers,Guatemala,1450,2015,76.0,United States of America,3.0,None,Guatemala
Mast Brothers,Tanzania,1450,2015,74.0,United States of America,3.25,None,Tanzania
Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,United States of America,3.75,,Peru
Mast Brothers,Shake Shack,959,2012,73.0,United States of America,3.5,,Peru
Mast Brothers,Madagascar,999,2012,72.0,United States of America,2.5,,Madagascar
Mast Brothers,Chuao,999,2012,73.0,United States of America,2.75,,Venezuela
Mast Brothers,Brooklyn Blend,672,2011,72.0,United States of America,3.5,None,Unknown
Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,United States of America,3.0,,Venezuela
Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,United States of America,3.0,,Venezuela
Mast Brothers,"Chuao, Light Roast",713,2011,81.0,United States of America,2.75,,Venezuela
Mast Brothers,Moho River,773,2011,70.0,United States of America,3.5,,Belize
Mast Brothers,Papua New Guinea,777,2011,71.0,United States of America,2.75,None,Papua New Guinea
Mast Brothers,San Martin,777,2011,75.0,United States of America,3.0,None,Peru
Mast Brothers,Conacado,777,2011,73.0,United States of America,3.25,None,Dominican Republic
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,United States of America,3.75,None,Dominican Republic
Mast Brothers,Patanemo,572,2010,81.0,United States of America,2.75,,Venezuela
Mast Brothers,Ocumare de la Costa,572,2010,75.0,United States of America,3.0,None,Venezuela
Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,United States of America,3.25,None,Dominican Republic
Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,,Vanuatu
Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,,Madagascar
Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,,Papua New Guinea
Matale,Blend,1181,2013,70.0,Australia,3.75,,Papua New Guinea
Maverick,Maya Mountain,1367,2014,70.0,United States of America,3.25,,Belize
Maverick,Elvesia,1367,2014,70.0,United States of America,3.25,None,Dominican Republic
Maverick,Tumbes,1430,2014,82.0,United States of America,3.25,,Peru
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,United States of America,3.5,,Peru
Mayacama,Hispaniola,1728,2016,72.0,United States of America,3.0,None,Dominican Republic
Meadowlands,Bolivia,1287,2014,70.0,United States of America,2.5,None,Bolivia
Meadowlands,Venezuela,1287,2014,70.0,United States of America,2.75,None,Venezuela
Meadowlands,Belize,1287,2014,70.0,United States of America,3.0,,Belize
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,United States of America,3.0,None,Nicaragua
Meadowlands,Dominican Republic,1291,2014,70.0,United States of America,3.5,None,Dominican Republic
Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,,Madagascar
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,,Madagascar
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,None,El Salvador
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,None,El Salvador
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,None,Honduras
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,None,Honduras
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,None,Nicaragua
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,None,Nicaragua
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,None,Brazil
Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,,Madagascar
Metropolitan,South America,1688,2015,70.0,Netherlands,3.5,,Other
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,None,Mexico
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,,Venezuela
Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,,Sao Tome & Principe
Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,None,Unknown
Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,None,Unknown
Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,,Sao Tome & Principe
Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,None,Dominican Republic
Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,,Madagascar
Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,None,Papua New Guinea
Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,None,Unknown
Middlebury,Maya Mountain,1490,2015,80.0,United States of America,3.5,,Belize
Middlebury,San Juan Estate,1490,2015,70.0,United States of America,3.5,,Trinidad Tobago
Middlebury,Oko Caribe,1490,2015,75.0,United States of America,3.75,None,Dominican Republic
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,United States of America,3.75,None,Venezuela
Middlebury,Kokoa Kamili,1538,2015,75.0,United States of America,3.25,None,Tanzania
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,United States of America,3.5,None,Nicaragua
Middlebury,La Red,1117,2013,75.0,United States of America,2.5,None,Dominican Republic
Middlebury,Belize,1117,2013,80.0,United States of America,3.25,,Belize
Middlebury,Houseblend,887,2012,65.0,United States of America,1.5,None,Unknown
Middlebury,Alto Beni,887,2012,75.0,United States of America,2.0,,Bolivia
Middlebury,"Balinese, Java",887,2012,70.0,United States of America,2.5,,Indonesia
Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,United States of America,2.5,,Ecuador
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,United States of America,3.5,None,Ecuador
Mindo,Ecuador,607,2010,67.0,United States of America,2.75,None,Ecuador
Mindo,Ecuador,607,2010,77.0,United States of America,2.75,None,Ecuador
Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,,Haiti
Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,None,Brazil
Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,,Brazil
Mita,Tumaco,955,2012,65.0,Colombia,2.5,None,Colombia
Moho,"Toledo District, w/ nibs",1026,2013,73.0,United States of America,3.25,,Belize
Moho,Toledo District,1030,2013,72.0,United States of America,3.0,,Belize
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,United States of America,2.75,,Belize
Molucca,La Red,1614,2015,70.0,United States of America,3.0,None,Dominican Republic
Molucca,Indonesia,1618,2015,70.0,United States of America,2.75,None,Indonesia
Molucca,Peru,1618,2015,70.0,United States of America,3.25,None,Peru
Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,None,Nicaragua
Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,None,Nicaragua
Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,None,Nicaragua
Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,None,Dominican Republic
Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,None,Papua New Guinea
Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,None,Ecuador
Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,None,Ecuador
Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,None,Ecuador
Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,United States of America,3.5,None,Nicaragua
Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,United States of America,3.5,None,Nicaragua
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,United States of America,2.75,None,Tanzania
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,United States of America,2.75,None,Dominican Republic
Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,United States of America,2.75,None,Madagascar
Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,United States of America,3.0,,Vietnam
Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,None,Costa Rica
Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,None,Costa Rica
Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,None,Trinidad Tobago
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,,Peru
Naive,Grenada,867,2012,71.0,Lithuania,2.5,,Grenada
Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,,Nicaragua
Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,,Venezuela
Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,None,Venezuela
Nanea,Criollo Blend,1007,2013,85.0,United States of America,3.5,None,Hawaii
Nathan Miller,Peru,1403,2014,72.0,United States of America,2.25,None,Peru
Nathan Miller,Hispaniola,1403,2014,70.0,United States of America,2.5,None,Dominican Republic
Nathan Miller,Ghana,1403,2014,70.0,United States of America,3.5,,Ghana
Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,,Papua New Guinea
Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,,Trinidad Tobago
Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,None,Unknown
Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,,Other
Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,,Sao Tome & Principe
Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,,Venezuela
Nibble,Patanemo,1526,2015,72.0,United States of America,2.25,,Venezuela
Nibble,Elvesia P.,1526,2015,72.0,United States of America,2.75,,Dominican Republic
Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,United States of America,3.0,,Madagascar
Nibble,Tumbes,1526,2015,72.0,United States of America,3.0,,Peru
Night Owl,Peru,1022,2013,75.0,United States of America,2.75,None,Peru
Night Owl,Ecuador,1022,2013,75.0,United States of America,3.5,None,Ecuador
Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,United States of America,3.0,,Ghana
Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,United States of America,3.0,,Belize
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,United States of America,3.25,,Peru
Noir d' Ebine,Venezuela,837,2012,70.0,United States of America,3.0,None,Venezuela
Noir d' Ebine,Ecuador,841,2012,70.0,United States of America,3.0,None,Ecuador
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,None,Nicaragua
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Nicaragua,2.75,None,Nicaragua
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,,Ecuador
Nuance,"Ghana, 2013",1454,2015,70.0,United States of America,3.75,,Ghana
Nuance,"Ecuador, 2013",1458,2015,70.0,United States of America,2.75,,Ecuador
Nuance,"Canoabo, 2013",1458,2015,70.0,United States of America,3.0,,Venezuela
Nuance,"Sambirano Valley, 2012",1458,2015,70.0,United States of America,3.5,,Madagascar
Nuance,La Red,1470,2015,70.0,United States of America,3.75,None,Dominican Republic
Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,,Brazil
Oakland Chocolate Co.,Jamaica,478,2010,70.0,United States of America,2.5,,Jamaica
Obolo,Pangoa,1638,2015,70.0,Chile,3.75,,Peru
Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,,Peru
Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,,Republic of Congo
Ocelot,Piura,1558,2015,75.0,Scotland,4.0,,Peru
Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,None,Samoa
Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,None,Samoa
Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,None,Papua New Guinea
Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,None,Papua New Guinea
Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,None,Papua New Guinea
Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,None,Papua New Guinea
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,United States of America,2.75,,Trinidad Tobago
Ohiyo,Tanzania,1598,2015,70.0,United States of America,3.0,None,Tanzania
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,,Bolivia
Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,United States of America,3.0,None,Dominican Republic
Olive and Sinclair,Ghana prototype,486,2010,72.0,United States of America,3.0,,Ghana
Olive and Sinclair,Dark 67,457,2009,67.0,United States of America,2.75,None,Ghana
Olive and Sinclair,Dark 75,457,2009,75.0,United States of America,3.0,None,Ghana
Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,None,Other
Olivia,Carribean,688,2011,76.0,Canada,2.75,None,Other
Olivia,Carribean,688,2011,85.0,Canada,2.75,None,Other
Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,None,Other
Omanhene,Ghana,693,2011,80.0,Ghana,2.75,,Ghana
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,,Tanzania
Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,None,Papua New Guinea
Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,,Madagascar
organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,,Belize
organicfair,La Red,1165,2013,72.0,Canada,2.75,None,Dominican Republic
organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,,Nicaragua
organicfair,Caribe,1165,2013,72.0,Canada,3.0,None,Dominican Republic
organicfair,Mindo,1165,2013,72.0,Canada,3.0,,Ecuador
Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,None,Papua New Guinea
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,,Unknown
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,None,Bolivia
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,,Republic of Congo
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,,Peru
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,None,Bolivia
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,United States of America,3.0,,Hawaii
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,United States of America,3.0,None,Hawaii
Orquidea,Peru,859,2012,65.0,Peru,3.0,None,Peru
Orquidea,Peru,859,2012,72.0,Peru,3.0,None,Peru
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,None,Colombia
Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,None,Ecuador
Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,None,Ecuador
Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,None,Ecuador
Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,None,Ecuador
Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,None,Ecuador
Pacari,Piura,863,2012,70.0,Ecuador,4.0,None,Peru
Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,None,Ecuador
Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,,Ecuador
Pacari,Manabi,224,2008,65.0,Ecuador,2.75,,Ecuador
Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,,Ecuador
Pacari,Raw,266,2008,100.0,Ecuador,2.0,,Ecuador
Pacari,Raw,266,2008,70.0,Ecuador,3.5,,Ecuador
Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,None,Guatemala
Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,,Belize
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,None,Bolivia
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,,Trinidad Tobago
Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,None,Tanzania
Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,,Vietnam
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,None,Bolivia
Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,,Madagascar
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,None,Ecuador
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,,Trinidad Tobago
Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,,Trinidad Tobago
Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,None,Fiji
Park 75,South America,1363,2014,65.0,United States of America,3.5,None,Other
Parliament,Kilombero Valley,1856,2016,70.0,United States of America,3.25,None,Tanzania
Parliament,"Lachua, Q'egchi families",1542,2015,70.0,United States of America,3.5,None,Guatemala
Parliament,Alto Beni,1251,2014,70.0,United States of America,3.0,None,Bolivia
Parliament,Oko Caribe,1255,2014,70.0,United States of America,3.5,None,Dominican Republic
Pascha,Peru,1137,2013,55.0,Peru,2.5,None,Peru
Pascha,Peru,1137,2013,70.0,Peru,2.75,None,Peru
Patric,Signature Blend,636,2011,70.0,United States of America,3.75,,Unknown
Patric,Madagascar,331,2009,75.0,United States of America,4.0,,Madagascar
Patric,Madagascar,439,2009,67.0,United States of America,3.5,,Madagascar
Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,United States of America,3.5,,Venezuela
Patric,Madagascar,196,2007,70.0,United States of America,4.0,,Madagascar
Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,United States of America,4.0,None,Peru
Paul Young,"Madagascar, w/ shell",1271,2014,73.0,England,2.25,,Madagascar
Paul Young,"Madagascar, w/ shell",1271,2014,64.0,England,2.75,,Madagascar
Peppalo,Dominican Republic,1454,2015,82.0,United States of America,3.0,None,Dominican Republic
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,,Cameroon
Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,,Venezuela
Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,,Trinidad Tobago
Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,,Cuba
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,,Peru
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,,Brazil
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,,Mexico
Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,,Venezuela
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,,Ecuador
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,,Madagascar
Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,,Venezuela
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,,Mexico
